UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.NO.OF.ACCTS,SEC.ACTIVE.ACCTS,SEC.OVERDUE.ACCTS,SEC.CURRENT.BALANCE,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
501360,48749,63934,78.21,160,21773,86,81,01/01/1983,Self employed,12/09/2018,1,804,1,1,0,0,0,0,610,H-Medium Risk,3,2,0,20015,30015,30015,0,0,0,0,0,0,7522,0,1,0,1yrs 0mon,1yrs 9mon,0,0
497653,56259,75644,76.67,16,22004,45,3017,01/01/1983,Salaried,10/09/2018,14,79,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
520698,55759,75300,76.36,1,22901,45,5113,01/01/1983,Self employed,20/09/2018,3,177,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
421842,47049,63478,76.09,67,18166,86,1515,01/01/1983,Self employed,04/08/2018,6,1064,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,2,2,0,189384,200971,200971,0,0,0,0,0,0,9937,0,2,0,0yrs 2mon,0yrs 2mon,1,0
643324,52578,72549,75.12,65,21617,86,6847,01/01/1983,Self employed,30/10/2018,13,1821,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
583876,61613,84334,73.99,36,24043,49,6578,01/01/1983,Self employed,17/10/2018,13,2091,1,0,0,1,0,0,762,B-Very Low Risk,1,1,0,5602,63000,63000,0,0,0,0,0,0,3260,0,0,0,1yrs 10mon,1yrs 10mon,0,1
644620,52930,74132,73.99,254,23692,120,6763,01/01/1983,Self employed,30/10/2018,13,2867,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
621038,75751,108280,72.04,255,23091,51,5844,01/01/1983,Self employed,25/10/2018,3,3152,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
544704,50743,75500,70.2,8,17126,45,5627,01/01/1983,Self employed,28/09/2018,3,3117,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
470990,42714,66884,66.98,36,18461,45,6604,01/01/1983,Self employed,28/08/2018,13,1110,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
649858,69817,115670,62.25,29,15406,48,5868,01/01/1983,Self employed,31/10/2018,3,767,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
519067,21574,37310,61.38,146,14143,48,3096,01/01/1983,Salaried,19/09/2018,17,3067,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
558365,45349,104819,44.84,120,21514,51,6910,01/01/1983,Self employed,05/10/2018,12,2337,1,1,0,0,0,0,547,J-High Risk,1,1,1,121344,150000,150000,0,0,0,0,0,0,0,0,1,1,0yrs 6mon,0yrs 6mon,0,0
564121,27529,65313,42.87,48,17771,45,6319,01/01/1983,Salaried,09/10/2018,5,1872,1,1,0,0,0,0,323,L-Very High Risk,4,3,1,387394,475000,475000,0,0,0,0,0,0,2470,0,0,0,3yrs 0mon,7yrs 4mon,0,1
428622,52303,66764,79.83,70,18435,86,2404,28/12/1982,Salaried,09/08/2018,4,1163,1,1,0,0,0,0,667,F-Low Risk,8,6,0,42154,87994,87994,0,0,0,0,0,0,0,0,4,0,0yrs 5mon,0yrs 11mon,0,0
450762,66482,88616,78.99,260,24066,48,4217,12/12/1982,Salaried,20/08/2018,8,2559,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
572911,44194,76478,58.58,146,13909,51,3035,13/11/1982,Self employed,12/10/2018,17,578,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
512875,49300,68001,75,63,18636,86,7119,12/11/1982,Salaried,17/09/2018,10,161,1,1,0,0,0,0,728,D-Very Low Risk,10,7,0,75490,194760,194760,0,0,0,0,0,0,2238,0,3,0,1yrs 8mon,10yrs 7mon,0,0
430760,43923,60900,75.53,3,15513,86,26,08/11/1982,Self employed,10/08/2018,1,721,1,1,0,0,0,0,803,B-Very Low Risk,31,11,0,997388,2607223,2118493,0,0,0,0,0,0,47851,0,1,0,1yrs 11mon,8yrs 8mon,0,0
614997,56759,73500,78.23,2,22430,45,2387,01/11/1982,Salaried,24/10/2018,4,2987,1,1,0,0,0,0,738,C-Very Low Risk,2,2,0,7399,16533,16533,0,0,0,0,0,0,0,0,2,0,0yrs 3mon,0yrs 4mon,0,0
539429,54858,70845,79.53,85,17140,51,1933,15/10/1982,Self employed,26/09/2018,4,287,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
578766,75751,122322,63.77,251,23254,48,6898,01/10/1982,Self employed,15/10/2018,13,2500,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
635710,54445,75357,75.54,9,18062,86,5375,10/09/1982,Self employed,29/10/2018,3,1699,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
637381,55259,83195,67.31,42,22523,86,5231,25/08/1982,Self employed,29/10/2018,3,1657,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
423891,62213,90554,70.68,68,21746,86,873,23/08/1982,Salaried,06/08/2018,6,1649,1,1,0,0,0,0,300,M-Very High Risk,51,23,8,3425388,3852240,3788046,0,0,0,0,0,0,307496,0,5,7,1yrs 5mon,13yrs 8mon,0,1
528260,54259,67217,82.57,79,17413,86,759,11/08/1982,Self employed,22/09/2018,18,2239,1,1,0,0,0,0,420,K-High Risk,6,5,1,140678,256860,256860,0,0,0,0,0,0,8084,0,2,3,0yrs 10mon,1yrs 10mon,0,1
648865,27500,61971,46.75,254,24585,45,6734,01/08/1982,Salaried,31/10/2018,13,107,1,0,0,0,1,0,514,K-High Risk,6,3,1,722702,760077,760077,0,0,0,0,0,0,13318,0,1,2,2yrs 7mon,5yrs 8mon,1,0
516145,56779,66976,88.09,5,14145,86,3355,27/07/1982,Self employed,18/09/2018,9,922,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
567097,47649,72280,67.79,61,22817,86,1422,23/07/1982,Salaried,10/10/2018,6,491,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
450496,52003,66650,79.52,5,17408,51,3313,15/07/1982,Salaried,20/08/2018,9,3144,1,1,0,0,0,0,635,G-Low Risk,8,3,0,1706843,2044323,2044323,0,0,0,0,0,0,150384,0,0,0,1yrs 10mon,4yrs 9mon,0,0
613322,47549,68188,71.13,67,21308,86,1509,14/07/1982,Self employed,24/10/2018,6,616,1,1,0,0,0,0,689,E-Low Risk,3,1,0,1912833,1950000,1950000,0,0,0,0,0,0,22269,0,0,0,0yrs 10mon,1yrs 3mon,0,0
619176,88276,133146,69.85,48,22645,67,6416,08/07/1982,Salaried,25/10/2018,5,1523,1,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,8164,13999,13999,0,0,0,0,0,0,0,0,1,0,0yrs 2mon,0yrs 2mon,1,0
482680,56073,74000,77.78,2,24342,86,2376,03/07/1982,Salaried,31/08/2018,4,2763,1,1,1,0,0,0,738,C-Very Low Risk,2,1,0,13509,17707,17707,0,0,0,0,0,0,3989,0,1,0,0yrs 4mon,0yrs 6mon,0,0
576629,51578,68000,77.21,2,15899,51,1720,25/06/1982,Salaried,13/10/2018,4,1635,1,1,0,0,0,0,783,B-Very Low Risk,1,1,0,771804,1600000,1600000,0,0,0,0,0,0,15707,0,0,0,4yrs 7mon,4yrs 7mon,0,0
426406,52078,62188,86.83,34,15196,86,987,19/06/1982,Self employed,07/08/2018,6,589,1,1,0,0,0,0,419,K-High Risk,1,1,1,15390,129548,129548,0,0,0,0,0,0,0,0,0,0,2yrs 10mon,2yrs 10mon,0,1
568301,55359,71197,79.92,67,17684,45,1448,18/06/1982,Salaried,11/10/2018,6,1329,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1426,0,0,0,0yrs 10mon,0yrs 10mon,0,0
626786,38939,75738,52.15,42,22731,45,5367,05/06/1982,Self employed,26/10/2018,3,3574,1,1,0,0,0,0,612,H-Medium Risk,1,1,0,363764,4.00E+05,4.00E+05,0,0,0,0,0,0,0,0,0,0,9yrs 1mon,9yrs 1mon,1,0
525587,32534,59581,56.23,70,16689,45,2457,04/06/1982,Self employed,21/09/2018,4,2901,1,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
630795,37139,64369,59.03,61,15919,45,1359,01/06/1982,Salaried,27/10/2018,6,2208,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
548032,65882,74566,89.85,5,13975,45,3418,25/05/1982,Self employed,29/09/2018,9,3061,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
600636,55013,67179,84.1,20,17935,45,6175,12/05/1982,Salaried,22/10/2018,5,43,1,1,0,0,0,0,679,F-Low Risk,9,1,0,4875,13000,13000,0,0,0,0,0,0,3268,0,1,0,0yrs 6mon,1yrs 8mon,0,0
458697,59563,71000,85,2,22858,86,1689,10/05/1982,Salaried,23/08/2018,4,2113,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
615640,38689,76912,52.01,20,13928,45,6155,06/05/1982,Salaried,24/10/2018,5,3680,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
649424,62500,71743,89.9,121,21043,86,3600,01/05/1982,Self employed,31/10/2018,9,2796,1,1,0,0,0,0,708,D-Very Low Risk,5,4,0,28107,67970,67970,0,0,0,0,0,0,0,0,2,0,0yrs 5mon,0yrs 11mon,2,0
630066,54513,68016,82.33,79,23372,86,735,01/05/1982,Self employed,27/10/2018,18,3222,1,1,1,0,0,0,603,H-Medium Risk,15,9,0,939375,1704900,1704900,0,0,0,0,0,0,331131,0,0,1,3yrs 3mon,8yrs 11mon,3,0
544472,72317,114026,64.9,251,23899,48,6861,17/04/1982,Self employed,28/09/2018,13,694,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
570115,56759,66732,86.91,13,21019,86,4728,16/04/1982,Self employed,11/10/2018,8,765,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
504874,55809,73901,76.86,16,14305,86,3013,15/04/1982,Salaried,14/09/2018,14,2002,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 7mon,2yrs 8mon,0,0
610030,42394,71747,61.33,48,23909,120,6290,07/04/1982,Self employed,24/10/2018,5,2701,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
615149,58013,67671,88.66,1,18310,86,4936,04/04/1982,Self employed,24/10/2018,3,2014,1,0,0,1,0,0,832,A-Very Low Risk,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 4mon,0yrs 7mon,1,1
529496,53303,75752,71.95,42,23148,45,5134,01/04/1982,Self employed,23/09/2018,3,1206,1,1,0,0,0,0,539,J-High Risk,4,4,0,147804,171000,171000,0,0,0,0,0,0,155890,0,3,1,0yrs 10mon,2yrs 10mon,1,0
633061,62297,75400,86.21,8,14823,45,5333,24/03/1982,Salaried,28/10/2018,3,2648,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
569275,44187,69147,66.24,202,23323,86,782,12/03/1982,Salaried,11/10/2018,18,513,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
586709,62347,71328,89.73,3,22732,86,51,05/03/1982,Self employed,18/10/2018,1,657,1,1,0,0,0,0,404,K-High Risk,13,7,1,588933,1355230,1355230,0,0,0,0,0,0,16235,0,2,0,2yrs 3mon,8yrs 11mon,0,0
644289,30979,70051,47.82,104,20987,86,7125,05/03/1982,Salaried,30/10/2018,10,3681,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
556169,42894,60640,73.38,11,23960,48,5962,02/03/1982,Self employed,03/10/2018,3,2765,1,0,0,1,0,0,627,H-Medium Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4yrs 2mon,4yrs 2mon,0,0
539110,59947,77743,79.75,159,23266,86,7206,01/03/1982,Self employed,26/09/2018,7,2637,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
585774,62347,76818,82.53,82,18559,86,4870,20/02/1982,Self employed,17/10/2018,19,1017,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
608395,27529,75218,38.55,11,24343,45,5947,12/02/1982,Self employed,23/10/2018,3,3556,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
551691,63213,73407,88.55,1,23007,86,5096,01/02/1982,Self employed,30/09/2018,3,1337,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
546006,58513,66278,89.77,105,20333,45,1243,16/01/1982,Self employed,28/09/2018,6,2077,1,1,0,0,0,0,738,C-Very Low Risk,16,1,0,19069,20000,20000,0,0,0,0,0,0,18413,0,1,0,1yrs 1mon,2yrs 0mon,7,0
613708,59913,88390,69.01,29,15410,49,5860,14/01/1982,Self employed,24/10/2018,3,1936,1,1,0,0,0,0,738,C-Very Low Risk,4,3,0,50168,71740,71740,0,0,0,0,0,0,4000,0,2,0,0yrs 7mon,1yrs 7mon,1,0
634141,55513,81622,69.83,251,23512,86,6879,06/01/1982,Self employed,28/10/2018,13,233,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
555700,62706,72852,87.15,66,21167,86,3113,02/01/1982,Salaried,03/10/2018,17,3005,1,1,0,0,0,0,708,D-Very Low Risk,4,4,0,39005,69711,69711,0,0,0,0,0,0,1250,0,4,0,0yrs 2mon,0yrs 5mon,0,0
474498,54259,62371,89.79,34,16556,86,981,01/01/1982,Self employed,29/08/2018,6,1885,1,1,0,1,0,0,16,Not Scored: No Activity seen on the customer (Inactive),3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 7mon,4yrs 0mon,0,0
429301,52278,60539,89.2,67,16640,45,1452,01/01/1982,Salaried,09/08/2018,6,1984,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
481700,57727,69741,87.47,63,16309,45,7099,01/01/1982,Self employed,31/08/2018,10,131,1,1,0,0,0,0,667,F-Low Risk,30,6,0,77013,189797,189797,0,0,0,0,0,0,37457,0,3,0,1yrs 0mon,1yrs 10mon,4,0
482414,56718,67385,86.38,165,21054,45,6476,01/01/1982,Salaried,31/08/2018,5,2744,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 10mon,0yrs 10mon,0,0
511495,59200,71945,84.79,63,17412,45,7084,01/01/1982,Salaried,17/09/2018,10,187,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
567579,48145,58059,84.4,48,23601,45,6296,01/01/1982,Self employed,10/10/2018,5,1421,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
541833,63213,77258,84.13,64,16461,86,3487,01/01/1982,Self employed,27/09/2018,9,1427,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
520864,54963,68627,83.06,16,18317,86,2943,01/01/1982,Self employed,20/09/2018,17,2346,1,1,0,0,0,0,300,M-Very High Risk,1,1,1,17716,29000,29000,11,1,0,58050,125000,125000,0,47,0,0,1yrs 3mon,4yrs 8mon,0,1
579439,67882,84620,82.72,152,14011,45,5021,01/01/1982,Self employed,15/10/2018,3,2788,1,0,0,1,0,0,401,K-High Risk,5,5,1,68653,162391,169704,0,0,0,0,0,0,3648,0,1,4,1yrs 6mon,3yrs 5mon,3,0
560873,61947,77417,81.38,9,16120,86,5427,01/01/1982,Self employed,06/10/2018,3,1471,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
463753,52603,68124,79.71,146,18317,86,2940,01/01/1982,Self employed,25/08/2018,17,3047,1,1,0,0,0,0,635,G-Low Risk,2,2,0,105395,141276,141276,0,0,0,0,0,0,0,0,1,0,0yrs 11mon,1yrs 10mon,0,0
640674,49145,63990,78.14,202,23321,86,727,01/01/1982,Self employed,30/10/2018,18,479,1,1,0,0,0,0,517,K-High Risk,1,1,1,60032,0,0,0,0,0,0,0,0,8348,0,0,0,5yrs 7mon,5yrs 7mon,0,0
458606,53078,71831,76.57,159,23266,86,7188,01/01/1982,Self employed,23/08/2018,7,2637,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
649556,53803,73961,73.69,146,21124,86,2998,01/01/1982,Salaried,31/10/2018,14,2572,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,54500,54500,54500,0,0,0,0,0,0,0,0,1,0,0yrs 0mon,0yrs 0mon,0,0
646923,122223,181962,69.79,3,14114,67,32,01/01/1982,Self employed,31/10/2018,1,1811,1,1,1,0,1,0,17,Not Scored: Not Enough Info available on the customer,2,1,0,181900,181900,181900,0,0,0,0,0,0,0,0,2,0,0yrs 2mon,0yrs 3mon,0,1
501721,67782,100180,69.77,65,23180,49,6825,01/01/1982,Self employed,12/09/2018,13,1561,1,0,0,0,1,0,672,F-Low Risk,21,4,3,27800,61377,61377,0,0,0,0,0,0,0,0,0,0,1yrs 8mon,8yrs 5mon,0,0
592771,51498,79803,67.67,152,15438,45,5162,01/01/1982,Self employed,20/10/2018,3,2259,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
449173,46447,73080,67.16,36,24139,45,6692,01/01/1982,Self employed,20/08/2018,13,2604,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
649734,50946,80142,66.27,29,22594,49,5929,01/01/1982,Self employed,31/10/2018,3,472,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
458570,26450,42684,65.6,63,16388,51,7114,01/01/1982,Salaried,23/08/2018,10,360,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
423314,32984,59702,56.95,63,16065,86,7091,01/01/1982,Self employed,06/08/2018,10,1790,1,1,0,0,0,0,14,Not Scored: Only a Guarantor,1,1,0,171656,2.00E+05,2.00E+05,0,0,0,0,0,0,10300,0,1,0,0yrs 4mon,0yrs 4mon,0,0
592283,58259,106145,56.53,100,21335,51,637,01/01/1982,Self employed,20/10/2018,15,3106,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
551982,34057,68316,52.55,36,18461,45,6586,01/01/1982,Self employed,30/09/2018,13,1110,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
572997,30841,116010,28.45,11,23988,49,5956,01/01/1982,Self employed,12/10/2018,3,3237,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
587924,55513,65240,86.6,68,16610,45,853,22/12/1981,Salaried,19/10/2018,6,1672,1,1,0,0,0,0,657,F-Low Risk,7,4,0,339974,432785,432785,0,0,0,0,0,0,1351,0,3,0,0yrs 5mon,1yrs 1mon,0,0
460249,71317,90941,80.27,77,24338,86,2354,20/12/1981,Salaried,24/08/2018,4,2960,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
485811,53902,62188,89.57,130,15196,86,1043,01/12/1981,Self employed,31/08/2018,6,1570,1,1,0,0,0,0,657,F-Low Risk,1,1,0,58007,62000,62000,0,0,0,0,0,0,0,0,1,0,0yrs 3mon,0yrs 3mon,0,1
480272,61285,74453,85,13,15884,86,4602,05/11/1981,Salaried,31/08/2018,8,1198,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,2,1
557444,54259,79093,70.8,16,21980,86,2955,20/10/1981,Salaried,04/10/2018,14,1557,1,1,0,0,0,0,702,E-Low Risk,1,1,0,10588,44911,44911,0,0,0,0,0,0,0,0,1,0,0yrs 3mon,0yrs 3mon,0,0
421376,64582,74023,89.16,2,17473,86,1716,19/10/1981,Salaried,04/08/2018,4,2601,1,1,0,0,0,0,300,M-Very High Risk,3,1,3,22930,50350,50350,0,0,0,0,0,0,5233,0,0,0,1yrs 1mon,3yrs 5mon,0,0
483771,96990,156994,63.38,65,23039,67,6814,01/10/1981,Self employed,31/08/2018,13,1485,1,0,0,1,0,0,16,Not Scored: No Activity seen on the customer (Inactive),4,1,0,55643,120000,120000,0,0,0,0,0,0,20488,0,0,0,1yrs 1mon,1yrs 10mon,0,1
573214,69169,110904,63.12,36,23991,48,6673,01/10/1981,Self employed,12/10/2018,13,849,1,0,0,1,0,0,785,B-Very Low Risk,2,2,0,275271,511000,5.00E+05,0,0,0,0,0,0,11948,0,1,0,1yrs 6mon,2yrs 7mon,0,0
471050,35483,69674,54.25,251,23727,49,6882,01/10/1981,Self employed,28/08/2018,13,261,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
647696,50959,72428,73.31,138,14178,86,3324,20/09/1981,Salaried,31/10/2018,9,879,1,1,0,0,0,0,646,G-Low Risk,8,1,0,59000,59000,59000,0,0,0,0,0,0,4846,0,1,0,0yrs 10mon,1yrs 9mon,0,0
551737,72816,103129,71.75,20,22776,49,6207,11/09/1981,Self employed,30/09/2018,5,1317,1,1,0,0,0,0,563,J-High Risk,1,1,0,87535,1.00E+05,1.00E+05,0,0,0,0,0,0,0,0,0,0,0yrs 10mon,0yrs 10mon,0,1
437012,58747,67697,89.22,67,16624,86,1511,09/09/1981,Self employed,14/08/2018,6,1385,1,1,0,0,0,0,737,C-Very Low Risk,9,3,1,36738,113760,113760,0,0,0,0,0,0,1528,0,1,0,1yrs 2mon,3yrs 3mon,0,0
455475,61013,70140,88.39,136,14464,86,3775,30/08/1981,NA,22/08/2018,8,3062,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
437792,59993,71501,89.51,5,14347,86,3389,15/08/1981,Self employed,14/08/2018,9,2380,1,1,0,0,0,0,751,C-Very Low Risk,12,4,1,48518,90975,90975,0,0,0,0,0,0,6527,0,1,0,2yrs 0mon,5yrs 9mon,1,1
423329,61987,71413,88.92,162,21635,86,1904,12/08/1981,Self employed,06/08/2018,4,796,1,1,0,0,0,0,657,F-Low Risk,1,1,0,247074,415000,415000,0,0,0,0,0,0,0,0,0,0,2yrs 10mon,2yrs 10mon,0,0
652949,55359,64411,87.25,62,16234,86,411,12/08/1981,Self employed,31/10/2018,11,3774,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 1mon,2,0
542301,55971,67362,85,70,16759,45,2407,22/07/1981,Salaried,27/09/2018,4,573,1,1,0,0,0,0,681,E-Low Risk,1,1,0,4470,14900,14900,0,0,0,0,0,0,0,0,1,1,0yrs 5mon,0yrs 5mon,0,1
461326,49678,62517,81.58,18,22927,45,2691,22/07/1981,Self employed,24/08/2018,4,1502,1,1,0,0,0,0,300,M-Very High Risk,6,2,2,20172,50000,50000,0,0,0,0,0,0,6397,0,0,0,1yrs 6mon,2yrs 6mon,0,1
